folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,cuart_dorm,agua_ent,ab_agua,agua_noe,dotac_agua,excusado,drenaje,disp_elect,focos,focos_ahor,tenencia,num_micro,anio_micro,num_refri,anio_refri,num_lropa,anio_lropa,num_ltras,anio_ltras,num_airea,anio_airea,num_calef,anio_calef,num_venti,anio_venti,num_tv,anio_tv,num_pc,anio_pc,num_lap,anio_lap,num_table,anio_table,num_imp,anio_imp,num_cel,anio_cel,num_tfijo,anio_tfijo,num_inter,anio_inter,num_tvpag,anio_tvpag,num_pdigi,anio_pdigi,num_dvd,anio_dvd,num_juego,anio_juego,num_auto,anio_auto,num_van,anio_van,residentes,tot_hog,cvegeo,cve_ent,cve_mun,tam_loc,est_socio,est_dis,upm,factor_viv
010043405,1,8,10,3,3,1,1,,1,1,1,1,10,10,4,1,10,1,21,1,23,0,,0,,0,,0,,4,23,0,,1,21,0,,1,24,6,24,1,06,1,06,1,22,0,,1,10,0,,1,22,0,,7,1,01001,01,001,1,2,0001,00011,733
010044601,1,8,10,2,2,1,1,,1,1,1,1,5,5,4,0,,1,13,0,,0,,0,,0,,1,18,2,20,0,,0,,0,,0,,2,22,0,,0,,1,19,0,,0,,0,,0,,0,,6,1,01001,01,001,1,2,0001,00012,417
010044602,1,8,10,3,4,1,1,,3,1,1,1,8,8,4,1,19,1,20,1,16,0,,0,,0,,1,19,2,22,0,,0,,0,,0,,2,24,1,21,1,21,0,,1,23,0,,0,,0,,0,,4,1,01001,01,001,1,2,0001,00012,417
010044603,1,8,10,3,3,1,1,,1,1,1,1,7,7,4,0,,1,20,1,19,0,,0,,0,,0,,3,21,0,,0,,0,,0,,3,24,0,,1,18,1,18,0,,0,,0,,0,,0,,5,1,01001,01,001,1,2,0001,00012,417
010044605,1,8,10,3,2,1,1,,1,1,1,1,5,4,4,0,,1,00,0,,0,,0,,0,,0,,1,25,0,,0,,0,,0,,2,23,0,,1,25,0,,0,,0,,0,,0,,0,,4,1,01001,01,001,1,2,0001,00012,417
010045001,1,8,10,3,2,1,1,,1,1,1,1,15,15,1,1,20,1,20,1,25,0,,0,,0,,2,25,0,,0,,0,,0,,1,17,2,22,0,,1,22,1,22,1,22,1,22,0,,1,21,1,16,3,1,01001,01,001,1,4,0003,00003,628
010045002,1,8,10,3,3,1,1,,1,1,1,1,15,15,1,1,24,1,22,1,18,0,,0,,0,,1,24,2,22,0,,1,24,0,,1,22,3,21,0,,1,25,0,,1,25,0,,0,,0,,1,19,4,1,01001,01,001,1,4,0003,00003,628
010045003,1,8,10,3,3,1,1,,1,1,1,1,10,10,4,1,20,1,00,1,00,0,,0,,0,,0,,2,24,0,,1,23,0,,0,,2,23,0,,1,00,1,00,1,00,0,,0,,1,20,1,23,4,1,01001,01,001,1,4,0003,00003,628
010045004,1,8,10,3,3,1,1,,3,1,1,1,30,30,3,1,17,1,17,1,24,0,,0,,0,,0,,2,17,0,,2,19,0,,1,20,2,25,1,22,1,22,1,22,1,22,0,,0,,1,22,0,,3,1,01001,01,001,1,4,0003,00003,628
010046201,1,8,10,3,4,1,1,,1,1,1,1,10,10,4,0,,1,15,1,00,0,,0,,0,,2,20,1,15,0,,1,24,0,,0,,4,24,1,00,1,20,1,20,0,,0,,0,,2,06,0,,4,1,01001,01,001,1,4,0003,00005,387
010046202,1,8,10,3,2,1,1,,2,1,1,1,8,8,3,0,,1,24,1,24,0,,0,,0,,0,,2,24,0,,1,22,0,,0,,1,24,0,,1,19,0,,2,25,0,,0,,1,22,0,,1,1,01001,01,001,1,4,0003,00005,387
010046204,1,8,10,3,2,1,1,,1,1,1,1,8,8,4,1,23,1,20,1,20,0,,0,,0,,3,23,2,20,0,,1,20,1,20,0,,3,20,0,,1,20,1,20,0,,0,,1,20,1,20,0,,3,1,01001,01,001,1,4,0003,00005,387
010046205,1,8,10,3,2,1,1,,2,1,1,1,10,10,1,1,14,1,17,1,17,0,,0,,0,,1,00,2,15,0,,1,23,1,15,0,,2,20,0,,1,20,0,,1,20,0,,0,,1,25,0,,4,1,01001,01,001,1,4,0003,00005,387
010047701,1,8,10,3,2,1,1,,1,1,1,1,8,8,4,1,19,1,22,1,22,0,,0,,0,,0,,1,22,0,,0,,0,,0,,2,15,0,,1,15,0,,0,,0,,0,,1,22,0,,3,1,01001,01,001,1,4,0003,00006,430
010047702,1,8,10,3,3,1,1,,1,1,1,1,5,5,3,1,15,1,18,1,19,0,,0,,0,,0,,2,19,0,,0,,0,,0,,2,18,1,15,1,15,0,,0,,0,,0,,1,18,0,,5,1,01001,01,001,1,4,0003,00006,430
010047703,1,8,10,3,3,1,1,,1,1,1,1,12,12,3,1,19,1,21,1,21,0,,0,,0,,3,19,3,18,0,,1,23,0,,1,23,5,25,0,,1,15,0,,1,19,0,,0,,1,07,1,07,4,1,01001,01,001,1,4,0003,00006,430
010047704,1,8,10,3,3,1,1,,1,1,1,1,8,8,3,0,,1,10,1,24,0,,0,,0,,2,23,1,20,0,,1,10,0,,0,,3,22,0,,1,18,0,,1,22,0,,0,,1,17,0,,4,1,01001,01,001,1,4,0003,00006,430
010047705,1,8,10,3,2,1,1,,1,1,1,1,5,5,1,1,15,1,12,1,19,0,,0,,0,,0,,1,19,0,,0,,0,,0,,2,19,0,,1,19,0,,0,,0,,0,,1,19,0,,3,1,01001,01,001,1,4,0003,00006,430
010048001,1,8,10,3,2,1,1,,2,1,1,1,10,10,4,0,,1,18,1,14,0,,0,,0,,0,,0,,0,,0,,0,,1,10,2,22,0,,1,20,1,20,0,,0,,0,,1,20,0,,4,1,01001,01,001,1,4,0003,00007,540
010048003,1,8,10,3,2,1,1,,2,1,1,1,20,20,4,1,20,1,20,1,19,0,,0,,0,,0,,3,21,1,22,3,23,0,,1,20,4,21,0,,1,18,1,20,1,20,0,,0,,2,19,0,,3,1,01001,01,001,1,4,0003,00007,540
010048004,1,8,10,3,2,1,1,,2,1,1,1,10,10,4,1,22,1,20,1,14,1,10,0,,0,,0,,1,12,0,,0,,0,,0,,4,25,0,,1,12,1,10,1,12,0,,0,,0,,0,,3,1,01001,01,001,1,4,0003,00007,540
010048801,1,8,10,2,2,1,1,,3,1,1,1,5,5,1,1,24,1,24,1,24,0,,0,,0,,0,,1,21,0,,0,,0,,0,,2,23,0,,0,,0,,0,,0,,0,,1,20,0,,4,1,01001,01,001,1,2,0001,00013,436
010048802,1,8,10,2,1,1,1,,4,1,1,1,6,6,4,1,23,1,19,1,25,0,,0,,0,,2,24,1,15,0,,1,24,0,,0,,2,19,0,,1,14,0,,0,,0,,0,,0,,0,,2,1,01001,01,001,1,2,0001,00013,436
010048803,1,8,10,3,3,1,1,,2,1,1,1,7,7,4,1,00,1,00,1,97,0,,0,,0,,1,23,1,19,0,,0,,0,,0,,3,24,0,,1,23,0,,0,,0,,0,,1,24,0,,3,1,01001,01,001,1,2,0001,00013,436
010048804,1,8,10,3,2,1,1,,2,1,1,1,8,2,1,1,23,1,23,1,20,0,,0,,0,,0,,3,23,0,,0,,0,,0,,6,21,1,25,1,25,0,,0,,0,,0,,0,,0,,6,1,01001,01,001,1,2,0001,00013,436
010049801,1,8,10,3,3,1,1,,1,1,1,1,13,10,4,1,22,1,12,1,11,0,,0,,0,,3,23,2,21,0,,1,18,0,,1,17,4,23,1,18,0,,0,,-1,22,0,,0,,1,20,0,,4,1,01001,01,001,1,3,0002,00008,374
010049802,1,8,10,3,2,1,1,,1,1,1,1,7,7,4,1,17,1,13,1,09,0,,0,,0,,3,21,2,20,0,,0,,0,,0,,2,23,0,,0,,1,20,0,,0,,0,,0,,0,,4,1,01001,01,001,1,3,0002,00008,374
010049803,1,8,10,3,1,1,1,,1,1,1,1,25,25,4,1,17,1,08,1,10,0,,0,,0,,2,15,1,19,0,,0,,0,,0,,2,22,1,18,1,18,1,18,0,,0,,0,,1,15,0,,2,1,01001,01,001,1,3,0002,00008,374
010049804,1,8,10,3,2,1,1,,1,1,1,1,15,15,4,1,20,1,20,1,17,0,,0,,0,,0,,1,19,0,,0,,0,,0,,1,22,1,19,1,19,1,19,2,23,0,,0,,1,11,0,,2,1,01001,01,001,1,3,0002,00008,374
010049805,1,8,10,3,2,1,1,,1,1,1,1,9,9,1,0,,1,16,0,,0,,0,,0,,1,19,2,19,0,,1,19,0,,0,,3,24,0,,1,17,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,3,0002,00008,374
010050902,1,8,10,3,2,1,1,,1,1,1,1,8,8,3,0,,1,10,1,06,0,,0,,0,,1,25,1,24,0,,0,,0,,0,,1,24,1,23,1,23,1,23,0,,0,,0,,0,,0,,2,1,01001,01,001,1,4,0003,00008,563
010050903,1,8,10,2,2,1,1,,1,1,1,1,5,5,3,0,,1,13,1,13,0,,0,,0,,2,23,1,20,0,,1,13,0,,0,,5,23,1,13,1,13,1,13,0,,0,,0,,0,,1,10,6,1,01001,01,001,1,4,0003,00008,563
010050905,1,8,10,3,3,1,1,,1,1,1,1,12,12,4,1,19,1,19,1,22,0,,0,,0,,3,24,2,23,0,,1,24,0,,0,,5,24,1,12,1,12,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,4,0003,00008,563
010051001,1,8,10,3,2,1,1,,1,1,1,1,9,9,4,1,18,1,20,1,18,0,,0,,0,,3,24,1,24,0,,1,20,0,,0,,2,25,0,,1,23,0,,1,23,0,,1,24,0,,0,,2,1,01001,01,001,1,2,0001,00014,444
010051002,3,8,10,3,2,1,1,,1,1,1,1,6,6,1,0,,1,19,1,16,0,,0,,0,,0,,1,20,0,,1,20,0,,0,,3,24,0,,1,21,0,,0,,0,,0,,0,,0,,4,1,01001,01,001,1,2,0001,00014,444
010051003,1,8,10,3,1,1,1,,3,1,1,1,8,8,1,1,20,1,20,1,23,0,,0,,0,,1,23,1,19,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,1,1,01001,01,001,1,2,0001,00014,444
010051004,1,8,10,3,2,1,1,,1,1,1,1,12,12,3,1,21,1,15,1,17,0,,0,,0,,2,25,1,23,0,,0,,0,,0,,3,24,0,,1,24,0,,1,23,0,,1,25,1,20,0,,5,1,01001,01,001,1,2,0001,00014,444
010051005,1,8,10,2,2,1,1,,1,1,1,1,6,6,4,1,18,1,18,1,18,0,,0,,0,,0,,1,23,0,,0,,0,,0,,4,25,1,23,1,23,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,2,0001,00014,444
010051301,1,8,10,3,3,1,1,,2,1,1,1,11,11,4,1,21,1,07,1,07,0,,0,,0,,1,15,1,07,0,,1,14,0,,0,,4,23,1,07,1,07,0,,1,07,1,07,1,07,1,04,0,,4,1,01001,01,001,1,4,0003,00009,369
010051302,1,8,10,3,3,1,1,,1,1,1,1,8,8,3,0,,1,15,1,15,0,,0,,0,,2,23,2,21,0,,0,,0,,0,,6,24,1,20,1,20,0,,0,,0,,0,,0,,0,,6,1,01001,01,001,1,4,0003,00009,369
010051303,1,8,10,3,3,1,1,,1,1,1,1,15,15,4,1,20,1,25,1,24,0,,0,,0,,3,25,2,24,1,15,1,24,0,,1,24,3,25,1,10,1,10,0,,0,,0,,0,,1,19,0,,5,1,01001,01,001,1,4,0003,00009,369
010051304,1,8,10,3,2,1,1,,1,1,1,1,12,12,1,1,23,1,23,1,23,0,,0,,0,,1,23,1,23,0,,0,,0,,0,,3,24,0,,0,,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,4,0003,00009,369
010051305,1,8,10,3,2,1,1,,1,1,1,1,6,6,3,1,22,1,17,1,25,0,,0,,0,,1,20,1,24,0,,1,23,0,,0,,2,18,0,,1,23,0,,0,,0,,0,,0,,1,23,4,1,01001,01,001,1,4,0003,00009,369
010052001,1,8,10,3,3,1,1,,1,1,1,1,12,12,4,1,21,1,05,1,05,0,,0,,0,,3,24,2,23,0,,1,20,0,,0,,3,24,0,,1,15,1,15,1,15,1,10,0,,1,17,0,,2,1,01001,01,001,1,4,0003,00010,415
010052002,1,8,10,3,1,1,1,,1,1,1,1,15,15,4,1,20,1,20,1,20,0,,0,,0,,1,24,1,21,0,,0,,0,,0,,2,22,1,22,1,22,1,22,0,,0,,0,,1,19,0,,2,1,01001,01,001,1,4,0003,00010,415
010052003,1,8,10,3,3,1,1,,4,1,1,1,6,6,4,0,,1,20,1,25,0,,0,,0,,0,,1,23,0,,0,,0,,0,,4,23,1,24,1,24,0,,0,,0,,0,,0,,0,,4,1,01001,01,001,1,4,0003,00010,415
010052004,1,8,10,3,3,1,1,,1,1,1,1,15,15,3,1,24,1,22,1,25,0,,0,,0,,3,24,2,22,0,,1,25,1,25,0,,4,25,0,,1,21,1,21,0,,0,,1,24,1,25,0,,4,1,01001,01,001,1,4,0003,00010,415
010052005,1,8,10,3,3,1,1,,5,1,1,1,14,14,4,1,17,1,15,0,,0,,0,,0,,1,25,1,10,0,,0,,0,,0,,3,17,0,,1,20,0,,0,,0,,0,,1,10,0,,3,1,01001,01,001,1,4,0003,00010,415
010053601,1,8,10,3,4,1,1,,1,1,1,1,25,25,4,1,23,1,17,1,15,0,,0,,0,,2,25,3,20,0,,2,24,0,,1,24,3,25,0,,1,24,0,,1,22,0,,0,,0,,2,21,4,1,01001,01,001,1,3,0002,00009,512
010053602,1,8,10,3,3,1,1,,1,1,1,1,10,10,4,1,20,1,15,1,10,0,,0,,0,,2,23,3,25,0,,2,22,0,,1,23,5,23,0,,1,19,0,,0,,0,,0,,1,24,1,21,5,1,01001,01,001,1,3,0002,00009,512
010053603,1,8,10,3,2,1,1,,1,1,1,1,7,7,4,1,23,1,19,1,19,0,,1,24,0,,0,,2,23,0,,0,,0,,0,,2,25,0,,1,19,0,,0,,0,,0,,1,25,0,,2,1,01001,01,001,1,3,0002,00009,512
010053605,1,8,10,3,2,1,1,,1,1,1,1,6,5,4,0,,1,15,1,10,0,,0,,0,,1,20,2,18,0,,1,15,0,,0,,2,20,1,08,1,08,1,20,1,20,0,,0,,1,18,0,,4,1,01001,01,001,1,3,0002,00009,512
010055002,1,8,10,3,2,1,1,,1,1,1,1,5,5,1,1,15,1,10,0,,0,,0,,0,,1,22,1,16,0,,0,,0,,0,,2,19,0,,1,12,0,,0,,0,,0,,0,,0,,2,1,01001,01,001,1,3,0002,00010,449
010055003,1,8,10,3,1,1,1,,1,1,1,1,7,7,1,0,,1,16,1,19,0,,0,,0,,0,,1,19,0,,0,,0,,0,,2,20,0,,1,22,0,,0,,0,,0,,0,,0,,4,1,01001,01,001,1,3,0002,00010,449
010055004,1,8,10,3,2,1,1,,1,1,1,1,6,6,4,0,,1,16,0,,0,,0,,0,,0,,2,19,0,,0,,0,,0,,1,19,0,,1,16,0,,0,,0,,0,,1,19,0,,2,1,01001,01,001,1,3,0002,00010,449
010055005,1,8,10,3,3,1,1,,1,1,1,1,6,6,4,0,,1,15,1,16,0,,0,,0,,0,,2,19,1,22,0,,0,,0,,2,19,0,,1,19,0,,0,,0,,0,,1,19,0,,4,1,01001,01,001,1,3,0002,00010,449
010055701,1,8,10,3,3,1,1,,1,1,1,1,9,9,3,1,18,1,16,1,19,0,,0,,0,,2,23,3,22,0,,0,,0,,0,,2,22,0,,1,21,0,,2,24,0,,0,,1,19,0,,4,1,01001,01,001,1,2,0001,00015,519
010055702,3,8,10,2,3,1,1,,1,1,1,1,8,8,3,0,,1,08,1,08,0,,0,,0,,0,,2,23,0,,1,23,0,,0,,4,23,0,,1,25,0,,0,,0,,0,,0,,1,22,5,1,01001,01,001,1,2,0001,00015,519
010055704,3,8,10,3,2,1,1,,1,1,1,1,7,3,4,1,19,1,22,1,21,0,,0,,0,,1,17,1,17,0,,1,22,0,,0,,3,24,0,,1,23,1,23,0,,0,,1,24,0,,0,,4,1,01001,01,001,1,2,0001,00015,519
010055705,1,8,10,3,2,1,1,,1,1,1,1,9,9,3,0,,1,18,1,19,0,,0,,0,,0,,2,24,0,,0,,0,,0,,4,24,0,,1,20,0,,0,,0,,0,,0,,0,,5,1,01001,01,001,1,2,0001,00015,519
010057101,1,8,10,3,2,1,1,,2,1,1,1,3,3,4,0,,1,15,0,,0,,0,,0,,0,,1,19,0,,0,,0,,0,,0,,0,,1,25,1,25,0,,0,,0,,0,,0,,5,1,01001,01,001,1,3,0002,00011,423
010057102,1,8,10,2,1,1,1,,1,1,1,1,4,4,2,1,24,1,22,0,,0,,0,,0,,2,14,1,25,0,,0,,0,,0,,1,23,0,,1,22,0,,1,22,0,,0,,0,,0,,5,1,01001,01,001,1,3,0002,00011,423
010057103,1,8,10,3,4,1,1,,1,1,1,1,10,9,4,0,,1,18,1,20,0,,0,,0,,2,20,1,22,0,,0,,1,23,0,,6,25,0,,1,25,0,,0,,0,,0,,1,22,2,18,4,1,01001,01,001,1,3,0002,00011,423
010057104,1,8,10,3,2,1,1,,1,1,1,1,50,50,4,1,24,1,18,1,16,0,,0,,0,,0,,2,24,0,,0,,0,,0,,2,18,0,,1,24,0,,0,,0,,0,,1,24,0,,5,1,01001,01,001,1,3,0002,00011,423
010057105,1,8,10,2,3,1,1,,2,1,1,1,5,5,4,0,,1,16,1,84,0,,0,,0,,0,,3,15,0,,0,,0,,0,,1,24,1,20,1,20,1,20,1,20,0,,0,,0,,1,84,5,1,01001,01,001,1,3,0002,00011,423
010060204,1,8,10,3,2,1,1,,1,1,1,1,40,40,4,1,19,1,13,1,13,0,,0,,0,,7,24,3,24,0,,0,,3,24,0,,2,23,1,25,1,25,0,,0,,0,,0,,2,21,0,,5,1,01001,01,001,1,4,0003,00011,423
010060205,1,8,10,3,3,1,1,,2,1,1,1,12,12,1,0,,0,,1,16,0,,0,,0,,3,25,1,21,0,,1,18,0,,1,25,5,25,1,18,1,18,0,,0,,0,,0,,0,,0,,5,1,01001,01,001,1,4,0003,00011,423
010062401,1,8,10,3,2,1,1,,1,1,1,1,12,12,4,1,23,1,20,1,20,0,,0,,0,,2,25,3,21,1,23,1,23,0,,0,,4,24,1,20,1,20,1,20,1,20,0,,1,23,3,17,0,,4,1,01001,01,001,1,2,0001,00016,414
010062402,1,8,10,3,2,1,1,,2,1,1,1,4,4,3,0,,1,22,0,,0,,0,,0,,0,,1,15,0,,0,,0,,0,,1,25,0,,1,25,0,,0,,0,,0,,0,,1,22,3,1,01001,01,001,1,2,0001,00016,414
010062403,1,8,10,3,3,1,1,,1,1,1,1,6,6,4,0,,1,25,1,15,0,,0,,0,,0,,1,21,0,,0,,0,,0,,5,25,0,,1,25,1,25,0,,0,,0,,0,,0,,5,1,01001,01,001,1,2,0001,00016,414
010062405,1,8,10,3,2,1,1,,1,1,1,1,6,6,2,1,22,1,05,1,05,0,,0,,0,,0,,2,24,0,,1,22,0,,1,22,3,23,0,,1,15,1,15,0,,0,,1,24,0,,0,,3,1,01001,01,001,1,2,0001,00016,414
010063901,1,8,10,3,3,1,1,,1,1,1,1,7,7,4,1,25,1,15,1,24,0,,0,,0,,1,25,2,24,0,,0,,0,,0,,1,22,0,,1,24,0,,0,,0,,0,,0,,0,,1,1,01001,01,001,1,3,0002,00012,548
010063902,1,8,10,3,1,1,1,,1,1,1,1,10,10,1,1,23,1,24,1,24,0,,0,,0,,2,25,1,22,0,,2,14,0,,1,20,1,22,0,,1,22,0,,1,25,0,,0,,0,,0,,1,1,01001,01,001,1,3,0002,00012,548
010063903,1,8,10,3,2,1,1,,1,1,1,1,5,5,2,1,15,0,,0,,0,,0,,0,,2,22,0,,0,,0,,0,,0,,2,24,1,20,1,20,1,20,0,,0,,0,,0,,0,,3,1,01001,01,001,1,3,0002,00012,548
010068501,1,8,10,2,3,1,1,,1,1,1,1,8,8,2,1,25,1,15,1,21,0,,0,,0,,1,25,2,24,0,,1,22,0,,0,,3,24,1,19,1,19,0,,0,,0,,1,24,0,,1,23,6,1,01001,01,001,1,3,0002,00013,489
010068502,1,8,10,2,3,1,1,,1,1,1,1,7,5,4,0,,1,17,1,09,0,,0,,0,,0,,1,18,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,2,1,01001,01,001,1,3,0002,00013,489
010068503,1,8,10,3,4,1,1,,1,1,1,1,8,8,4,1,15,1,21,1,22,0,,0,,0,,3,24,2,23,0,,0,,0,,0,,6,21,0,,1,20,1,20,1,22,0,,0,,1,23,0,,6,1,01001,01,001,1,3,0002,00013,489
010068504,1,8,10,3,1,1,1,,2,1,1,1,9,9,1,1,23,1,23,1,20,0,,0,,0,,2,24,1,20,0,,0,,0,,0,,1,20,0,,1,15,0,,0,,0,,0,,0,,0,,2,1,01001,01,001,1,3,0002,00013,489
010068801,1,8,10,3,2,1,1,,1,1,1,1,10,10,4,1,25,1,21,1,22,0,,0,,0,,1,23,2,25,0,,0,,0,,0,,2,22,1,21,1,21,0,,1,24,0,,0,,0,,0,,2,1,01001,01,001,1,3,0002,00014,575
010068802,1,8,10,3,2,1,1,,1,1,1,1,4,4,4,0,,1,95,1,17,0,,0,,0,,1,22,1,22,0,,0,,0,,0,,2,21,0,,1,05,1,05,0,,0,,0,,0,,0,,2,1,01001,01,001,1,3,0002,00014,575
010068805,1,8,10,3,2,1,1,,1,1,1,1,20,20,4,0,,1,11,1,05,0,,1,11,0,,0,,2,15,0,,0,,0,,0,,4,23,0,,0,,1,05,0,,0,,0,,1,23,1,15,5,1,01001,01,001,1,3,0002,00014,575
010069004,1,8,10,3,2,1,1,,1,1,1,1,25,25,1,1,15,1,16,1,22,0,,0,,0,,3,24,3,21,0,,0,,1,20,0,,1,22,0,,1,19,1,20,0,,0,,1,24,0,,3,25,2,1,01001,01,001,1,4,0003,00012,384
010069005,1,8,10,3,4,1,1,,3,1,1,1,19,19,4,1,12,1,19,1,13,0,,0,,0,,4,23,5,21,0,,2,19,0,,0,,4,23,0,,1,19,0,,1,22,0,,1,13,1,09,0,,4,1,01001,01,001,1,4,0003,00012,384
010069102,1,8,10,3,3,1,1,,1,1,1,1,13,13,4,0,,1,17,1,19,0,,0,,0,,1,16,2,21,0,,0,,0,,0,,3,23,0,,1,19,1,19,2,24,0,,0,,1,18,0,,6,1,01001,01,001,1,2,0001,00017,466
010069104,1,8,10,3,2,1,1,,3,1,1,1,11,7,4,1,15,1,16,1,13,0,,0,,0,,3,19,2,21,0,,0,,0,,0,,2,24,0,,1,19,1,19,1,23,0,,0,,1,12,0,,2,1,01001,01,001,1,2,0001,00017,466
010069105,1,8,10,3,3,1,1,,3,1,1,1,19,19,4,1,17,1,15,1,19,0,,0,,0,,3,15,2,17,0,,0,,0,,0,,3,23,1,20,1,20,1,20,2,22,0,,0,,2,23,0,,4,1,01001,01,001,1,2,0001,00017,466
010073201,3,8,10,2,2,1,1,,1,1,1,1,8,8,3,0,,1,25,1,24,0,,0,,0,,0,,2,19,0,,0,,0,,0,,2,15,0,,1,16,0,,0,,0,,0,,0,,0,,5,1,01001,01,001,1,2,0001,00018,416
010073202,1,8,10,2,2,1,1,,1,1,1,1,5,2,2,0,,0,,1,15,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,22,0,,0,,0,,0,,0,,0,,0,,0,,1,1,01001,01,001,1,2,0001,00018,416
010073203,3,8,10,2,2,1,1,,1,1,1,1,4,2,1,1,25,1,16,1,14,0,,0,,0,,1,20,1,10,0,,0,,0,,0,,1,24,0,,0,,0,,0,,0,,0,,0,,0,,6,1,01001,01,001,1,2,0001,00018,416
010073204,1,8,10,3,2,1,1,,1,1,1,1,7,7,3,0,,1,24,1,25,0,,0,,0,,3,24,1,21,0,,0,,0,,1,21,4,24,0,,1,24,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,2,0001,00018,416
010073205,3,8,10,3,2,1,1,,1,1,1,1,6,6,3,0,,1,21,0,,0,,0,,0,,0,,1,22,0,,0,,0,,0,,1,23,0,,0,,0,,0,,0,,0,,0,,0,,4,1,01001,01,001,1,2,0001,00018,416
010076901,1,8,10,3,2,1,1,,2,1,1,1,5,2,4,0,,1,19,0,,0,,0,,0,,0,,1,19,0,,0,,0,,0,,2,19,0,,1,19,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,4,2,0006,00001,507
010076902,1,8,10,2,2,1,1,,1,1,1,1,5,5,4,0,,1,16,0,,0,,0,,0,,0,,2,16,0,,0,,0,,0,,2,22,0,,1,19,0,,0,,0,,0,,0,,2,19,2,1,01001,01,001,4,2,0006,00001,507
010076903,1,8,10,2,2,1,1,,3,1,1,1,5,5,4,0,,1,15,1,19,0,,0,,0,,0,,1,19,0,,0,,0,,0,,2,19,0,,1,22,0,,0,,0,,0,,1,16,0,,4,1,01001,01,001,4,2,0006,00001,507
010076904,1,8,10,3,1,1,1,,2,1,1,1,4,4,4,0,,0,,1,19,0,,0,,0,,0,,1,22,0,,0,,0,,0,,1,22,0,,1,22,0,,0,,0,,0,,0,,0,,2,1,01001,01,001,4,2,0006,00001,507
010076905,1,8,10,2,4,1,1,,1,1,1,1,10,10,4,1,15,1,20,1,20,0,,0,,0,,3,19,3,22,0,,0,,0,,0,,5,25,0,,1,15,0,,0,,0,,0,,0,,0,,8,2,01001,01,001,4,2,0006,00001,507
010078701,1,8,10,2,2,1,1,,2,1,1,1,3,3,1,0,,0,,1,23,0,,0,,0,,0,,1,20,0,,0,,0,,0,,1,25,0,,0,,0,,0,,1,20,0,,0,,0,,1,1,01001,01,001,1,3,0002,00015,370
010078702,1,8,10,3,3,1,1,,2,1,1,1,7,7,4,1,18,1,18,1,18,0,,0,,0,,3,21,4,20,0,,1,15,0,,0,,3,25,0,,1,17,0,,0,,0,,0,,1,18,0,,3,1,01001,01,001,1,3,0002,00015,370
010078703,1,8,10,3,1,1,1,,1,1,1,1,7,7,4,1,22,1,00,1,15,0,,0,,0,,1,17,3,24,0,,0,,0,,0,,1,24,0,,1,19,0,,1,19,0,,0,,1,17,0,,1,1,01001,01,001,1,3,0002,00015,370
010078704,1,8,10,3,1,1,1,,1,1,1,1,10,10,3,1,15,1,15,1,15,0,,0,,0,,2,15,1,13,0,,1,17,1,21,0,,1,24,0,,1,18,0,,1,18,0,,1,23,1,23,0,,1,1,01001,01,001,1,3,0002,00015,370
010078705,1,8,10,3,2,1,1,,1,1,1,1,8,8,1,0,,1,12,1,05,0,,0,,0,,2,23,1,25,0,,0,,0,,0,,2,19,0,,1,25,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,3,0002,00015,370
010079001,1,8,10,3,3,1,1,,1,1,1,1,8,8,3,1,22,1,20,1,20,0,,0,,0,,3,25,1,25,0,,0,,0,,0,,4,25,0,,1,20,0,,1,25,0,,1,23,1,18,0,,3,1,01001,01,001,1,3,0002,00016,671
010079002,1,8,10,3,2,1,1,,1,1,1,1,7,7,3,0,,0,,1,11,0,,0,,0,,1,24,1,22,0,,1,19,0,,1,24,2,24,1,21,1,21,1,21,1,21,0,,1,23,1,17,0,,6,1,01001,01,001,1,3,0002,00016,671
010079004,1,8,10,3,3,1,1,,1,1,1,1,7,7,4,0,,1,15,1,15,0,,0,,0,,1,09,1,20,0,,0,,0,,0,,4,20,0,,1,20,0,,1,20,0,,1,20,1,24,0,,5,1,01001,01,001,1,3,0002,00016,671
010079501,1,8,10,3,2,1,1,,1,1,1,1,4,4,3,1,15,1,22,1,21,0,,0,,0,,0,,1,15,0,,0,,0,,0,,2,22,0,,0,,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,2,0001,00019,578
010079502,1,8,10,2,2,1,1,,1,1,1,1,8,8,3,0,,1,25,1,22,0,,0,,0,,1,23,1,21,0,,0,,0,,0,,3,24,0,,1,24,0,,0,,0,,0,,0,,0,,3,1,01001,01,001,1,2,0001,00019,578
