folioviv,foliohog,id_pobla,parentesco,sexo,edad,afrod,hablaesp,hablaind,lenguaind,hablaing,hablaotro,etnia,asiste_esc,no_asisb,nivelaprob,gradoaprob,alfabetism,edo_conyug,inf_selec,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_hog
010031604,1,05,5,2,25,2,1,2,,2,2,2,2,10,02,6,1,1,2,01001,01,001,0002,00007,411
010031604,1,06,4,1,14,2,1,2,,2,2,2,2,10,02,6,1,9,2,01001,01,001,0002,00007,411
010031604,1,07,4,2,3,2,1,2,,2,2,2,2,00,00,,,,2,01001,01,001,0002,00007,411
010031604,1,08,4,1,3,2,1,2,,2,2,2,2,00,00,,,,2,01001,01,001,0002,00007,411
010031604,1,09,4,2,2,2,,,,,,,,,,,,,2,01001,01,001,0002,00007,411
010037201,1,01,1,1,29,2,1,2,,2,2,2,2,15,00,,2,1,2,01001,01,001,0001,00007,569
010037201,1,02,2,2,30,2,1,2,,2,2,2,2,10,02,6,1,1,1,01001,01,001,0001,00007,569
010037201,1,03,7,2,13,2,1,2,,2,2,2,2,10,03,1,,9,2,01001,01,001,0001,00007,569
010037201,1,04,7,2,11,2,1,2,,2,2,2,2,10,02,5,1,,2,01001,01,001,0001,00007,569
010037201,1,05,7,2,7,2,1,2,,2,2,2,2,10,02,2,1,,2,01001,01,001,0001,00007,569
010037201,1,06,7,1,5,2,1,2,,2,2,2,2,10,00,,2,,2,01001,01,001,0001,00007,569
010037202,1,01,1,2,32,2,1,2,,2,2,2,2,,06,3,,9,1,01001,01,001,0001,00007,569
010037202,1,02,3,2,13,2,1,2,,2,2,2,1,,02,6,1,9,2,01001,01,001,0001,00007,569
010037204,1,01,1,2,52,2,1,2,,2,2,2,2,,03,3,,4,2,01001,01,001,0001,00007,569
010037204,1,02,3,1,22,2,1,2,,2,2,2,2,05,03,3,,9,2,01001,01,001,0001,00007,569
010037204,1,03,3,1,32,2,1,2,,2,2,2,2,,08,5,,9,1,01001,01,001,0001,00007,569
010037205,1,01,1,2,32,2,1,2,,2,2,2,2,,03,3,,2,1,01001,01,001,0001,00007,569
010037205,1,02,3,1,17,2,1,2,,2,2,2,2,05,03,3,,9,2,01001,01,001,0001,00007,569
010037205,1,03,3,2,12,2,1,2,,2,2,2,1,,02,6,1,9,2,01001,01,001,0001,00007,569
010037205,1,04,3,2,11,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0001,00007,569
010037205,1,05,3,1,2,2,,,,,,,,,,,,,2,01001,01,001,0001,00007,569
010037701,1,01,1,1,42,2,1,2,,2,2,2,2,,03,3,,1,2,01001,01,001,0001,00008,437
010037701,1,02,2,2,50,2,1,2,,2,2,2,2,,06,3,,1,1,01001,01,001,0001,00008,437
010037701,1,03,3,1,14,2,1,2,,2,2,2,1,,03,2,,9,2,01001,01,001,0001,00008,437
010037702,1,01,1,2,59,2,1,2,,2,2,2,2,,02,6,1,4,1,01001,01,001,0001,00008,437
010037702,1,02,4,1,14,2,1,2,,2,2,2,1,,03,1,,9,2,01001,01,001,0001,00008,437
010037703,1,01,1,1,59,2,1,2,,2,2,2,2,,03,3,,1,1,01001,01,001,0001,00008,437
010037703,1,02,2,2,51,2,1,2,,2,2,2,2,,02,6,1,1,2,01001,01,001,0001,00008,437
010037703,1,03,4,2,15,2,1,2,,2,2,2,1,,03,2,,9,2,01001,01,001,0001,00008,437
010037703,1,04,4,2,10,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0001,00008,437
010037703,1,05,4,2,13,2,1,2,,2,2,2,1,,03,1,,9,2,01001,01,001,0001,00008,437
010037704,1,01,1,1,55,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00008,437
010037704,1,02,2,2,49,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00008,437
010037704,1,03,3,1,29,2,1,2,,2,2,2,2,09,08,1,,9,2,01001,01,001,0001,00008,437
010037704,1,04,3,1,19,2,1,2,,2,2,2,2,04,06,3,,9,1,01001,01,001,0001,00008,437
010037704,1,05,3,1,11,2,1,2,,2,2,2,1,,02,6,1,,2,01001,01,001,0001,00008,437
010037705,1,01,1,1,69,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00008,437
010037705,1,02,2,2,51,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0001,00008,437
010037705,1,03,3,1,28,2,1,2,,2,2,2,2,05,03,3,,9,2,01001,01,001,0001,00008,437
010037705,1,04,3,1,27,2,1,2,,2,2,2,2,05,03,3,,9,2,01001,01,001,0001,00008,437
010039501,1,01,1,1,47,2,2,2,,2,2,2,2,,03,3,,6,1,01001,01,001,0001,00009,459
010039501,1,02,2,2,45,2,1,2,,2,2,2,2,,03,3,,6,2,01001,01,001,0001,00009,459
010039501,1,03,3,1,22,2,1,2,,2,2,2,2,04,06,3,,9,2,01001,01,001,0001,00009,459
010039501,1,04,3,1,10,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0001,00009,459
010039502,1,01,1,1,65,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00009,459
010039502,1,02,2,2,61,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0001,00009,459
010039502,1,03,3,1,42,2,1,2,,2,2,2,2,,08,4,,9,2,01001,01,001,0001,00009,459
010039503,1,01,1,2,70,2,1,2,,2,2,2,2,,02,6,1,5,2,01001,01,001,0001,00009,459
010039503,1,02,3,1,30,2,1,2,,2,2,2,2,04,03,3,,1,2,01001,01,001,0001,00009,459
010039503,1,03,5,2,19,2,1,2,,2,2,2,2,99,02,6,1,1,1,01001,01,001,0001,00009,459
010039503,1,04,4,2,2,2,,,,,,,,,,,,,2,01001,01,001,0001,00009,459
010039504,1,01,1,2,37,2,1,2,,2,2,2,2,,03,3,,9,1,01001,01,001,0001,00009,459
010039504,1,02,3,2,16,2,1,2,,1,2,2,1,,06,2,,9,2,01001,01,001,0001,00009,459
010039504,1,03,3,1,13,2,1,2,,1,2,2,1,,03,1,,9,2,01001,01,001,0001,00009,459
010039504,1,04,3,1,8,2,1,2,,2,2,2,1,,02,3,1,,2,01001,01,001,0001,00009,459
010039505,1,01,1,1,48,2,1,2,,2,2,2,2,,99,,1,9,2,01001,01,001,0001,00009,459
010039505,1,02,3,2,26,2,1,2,,2,2,2,2,04,06,3,,9,2,01001,01,001,0001,00009,459
010039505,1,03,3,1,20,2,1,2,,2,2,2,2,04,03,3,,9,1,01001,01,001,0001,00009,459
010040801,1,01,1,1,37,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0001,00010,493
010040801,1,02,2,2,33,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00010,493
010040801,1,03,3,2,11,2,1,2,,2,2,2,1,,02,5,1,,2,01001,01,001,0001,00010,493
010040801,1,04,3,1,4,2,1,2,,2,2,2,1,,01,2,,,2,01001,01,001,0001,00010,493
010040802,1,01,1,2,46,2,1,2,,2,2,2,2,,02,6,1,1,2,01001,01,001,0001,00010,493
010040802,1,02,2,1,44,2,1,2,,2,2,2,2,,02,4,1,1,2,01001,01,001,0001,00010,493
010040802,1,03,3,1,20,2,1,2,,2,2,2,2,05,03,1,,1,2,01001,01,001,0001,00010,493
010040802,1,04,5,2,19,2,1,2,,2,2,2,2,10,03,3,,1,1,01001,01,001,0001,00010,493
010040802,1,05,3,1,15,2,1,2,,2,2,2,1,,03,2,,9,2,01001,01,001,0001,00010,493
010040802,1,06,3,1,11,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0001,00010,493
010040802,1,07,4,1,4,2,1,2,,2,2,2,2,00,00,,,,2,01001,01,001,0001,00010,493
010040802,1,08,4,1,0,2,,,,,,,,,,,,,2,01001,01,001,0001,00010,493
010040803,1,01,1,2,43,2,1,2,,2,2,2,2,,06,3,,9,1,01001,01,001,0001,00010,493
010040803,1,02,3,2,18,2,1,2,,2,2,2,1,,06,2,,9,2,01001,01,001,0001,00010,493
010040803,1,03,3,2,15,2,2,2,,2,2,2,1,,03,2,,9,2,01001,01,001,0001,00010,493
010040804,1,01,1,1,28,2,1,2,,2,2,2,2,05,03,3,,1,1,01001,01,001,0001,00010,493
010040804,1,02,2,2,26,2,1,2,,2,2,2,2,04,03,3,,1,2,01001,01,001,0001,00010,493
010040804,1,03,3,2,7,2,1,2,,2,2,2,1,,02,2,1,,2,01001,01,001,0001,00010,493
010040805,1,01,1,1,25,2,1,2,,2,2,2,2,04,06,3,,1,2,01001,01,001,0001,00010,493
010040805,1,02,2,2,24,2,1,2,,2,2,2,2,10,03,3,,1,1,01001,01,001,0001,00010,493
010040805,1,03,3,1,4,2,1,2,,2,2,2,1,,01,2,,,2,01001,01,001,0001,00010,493
010043401,1,01,1,1,42,2,1,2,,2,2,2,2,,06,3,,1,2,01001,01,001,0001,00011,740
010043401,1,02,2,2,32,2,1,2,,2,2,2,2,,03,3,,1,1,01001,01,001,0001,00011,740
010043401,1,03,3,2,13,2,1,2,,2,2,2,1,,02,6,1,9,2,01001,01,001,0001,00011,740
010043401,1,04,3,1,10,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0001,00011,740
010043404,1,01,1,1,58,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00011,740
010043404,1,02,2,2,55,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00011,740
010043404,1,03,3,1,33,2,1,2,,2,2,2,2,,08,3,,9,1,01001,01,001,0001,00011,740
010043404,1,04,3,2,26,2,1,2,,2,2,2,2,03,08,4,,9,2,01001,01,001,0001,00011,740
010043404,1,05,3,1,24,2,1,2,,2,2,2,2,05,06,3,,9,2,01001,01,001,0001,00011,740
010043404,1,06,3,2,21,2,1,2,,2,2,2,2,04,03,3,,9,2,01001,01,001,0001,00011,740
010043404,1,07,4,1,10,2,1,2,,2,2,2,1,,02,2,1,,2,01001,01,001,0001,00011,740
010043405,1,01,1,1,46,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00011,740
010043405,1,02,2,2,43,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00011,740
010043405,1,03,3,2,23,2,1,2,,2,2,2,2,05,08,3,,1,2,01001,01,001,0001,00011,740
010043405,1,04,3,2,20,2,1,2,,2,2,2,2,05,03,3,,9,1,01001,01,001,0001,00011,740
010043405,1,05,3,1,13,2,1,2,,2,2,2,1,,03,1,,9,2,01001,01,001,0001,00011,740
010043405,1,06,5,1,23,2,1,2,,2,2,2,2,05,03,3,,1,2,01001,01,001,0001,00011,740
010043405,1,07,4,1,2,2,,,,,,,,,,,,,2,01001,01,001,0001,00011,740
010044601,1,01,1,1,57,2,1,2,,2,2,2,2,,03,3,,5,2,01001,01,001,0001,00012,421
010044601,1,02,3,2,37,2,1,2,,2,2,2,2,,03,3,,2,1,01001,01,001,0001,00012,421
010044601,1,03,4,1,17,2,1,2,,2,2,2,2,04,03,3,,9,2,01001,01,001,0001,00012,421
010044601,1,04,4,2,8,2,1,2,,2,2,2,1,,02,2,1,,2,01001,01,001,0001,00012,421
010044601,1,05,4,2,7,2,1,2,,2,2,2,1,,02,1,1,,2,01001,01,001,0001,00012,421
010044601,1,06,4,1,3,2,1,2,,2,2,2,2,00,00,,,,2,01001,01,001,0001,00012,421
010044602,1,01,1,2,60,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00012,421
010044602,1,02,2,1,60,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00012,421
010044602,1,03,4,1,22,2,1,2,,2,2,2,2,05,03,3,,9,1,01001,01,001,0001,00012,421
010044602,1,04,3,1,15,2,1,2,,2,2,2,1,,03,3,,9,2,01001,01,001,0001,00012,421
010044603,1,01,1,1,69,2,1,2,,1,2,2,2,,02,6,1,8,2,01001,01,001,0001,00012,421
010044603,1,02,2,2,72,2,1,2,,2,2,2,2,,02,6,1,8,2,01001,01,001,0001,00012,421
010044603,1,03,3,2,31,2,1,2,,2,2,2,2,,06,3,,9,1,01001,01,001,0001,00012,421
010044603,1,04,3,2,30,2,1,2,,2,2,2,2,04,06,3,,4,2,01001,01,001,0001,00012,421
010044603,1,05,4,2,8,2,1,2,,2,2,2,1,,02,2,1,,2,01001,01,001,0001,00012,421
010044605,1,01,1,1,60,2,1,2,,2,2,2,2,,02,2,1,8,2,01001,01,001,0001,00012,421
010044605,1,02,2,2,58,2,1,2,,2,2,2,2,,02,3,1,8,1,01001,01,001,0001,00012,421
010044605,1,03,3,1,28,2,1,2,,2,2,2,2,05,03,3,,9,2,01001,01,001,0001,00012,421
010044605,1,04,3,2,23,2,1,2,,2,2,2,2,10,03,3,,9,2,01001,01,001,0001,00012,421
010045001,1,01,1,1,47,2,1,2,,1,2,2,2,,08,5,,1,2,01001,01,001,0003,00003,645
010045001,1,02,2,2,37,2,1,2,,1,1,2,1,,08,2,,1,1,01001,01,001,0003,00003,645
010045001,1,03,3,1,10,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0003,00003,645
010045002,1,01,1,1,35,2,1,2,,2,2,2,2,,10,2,,1,1,01001,01,001,0003,00003,645
010045002,1,02,2,2,38,2,1,2,,2,2,2,2,,10,2,,1,2,01001,01,001,0003,00003,645
010045002,1,03,3,2,14,2,1,2,,1,2,2,1,,03,2,,9,2,01001,01,001,0003,00003,645
010045002,1,04,3,1,12,2,1,2,,1,2,2,1,,02,5,1,9,2,01001,01,001,0003,00003,645
010045003,1,01,1,1,46,2,1,2,,2,2,2,2,,10,2,,6,1,01001,01,001,0003,00003,645
010045003,1,02,2,2,47,2,1,2,,1,2,2,1,,10,1,,6,2,01001,01,001,0003,00003,645
010045003,1,03,3,2,17,2,1,2,,2,2,2,1,,06,2,,9,2,01001,01,001,0003,00003,645
010045003,1,04,3,1,15,2,1,2,,2,2,2,1,,03,3,,9,2,01001,01,001,0003,00003,645
010045004,1,01,1,2,54,2,1,2,,2,2,2,2,,10,3,,5,1,01001,01,001,0003,00003,645
010045004,1,02,3,2,34,2,1,2,,2,2,2,2,,10,2,,4,2,01001,01,001,0003,00003,645
010045004,1,03,4,2,6,2,1,2,,2,2,2,1,,01,2,1,,2,01001,01,001,0003,00003,645
010046201,1,01,1,2,85,2,1,2,,1,1,2,2,,08,5,,5,2,01001,01,001,0003,00005,398
010046201,1,02,3,2,49,2,1,2,,1,2,1,2,,08,5,,9,1,01001,01,001,0003,00005,398
010046201,1,03,3,1,50,2,1,2,,1,1,1,2,,08,3,,9,2,01001,01,001,0003,00005,398
010046201,1,04,4,1,17,2,1,2,,1,2,1,1,,06,2,,9,2,01001,01,001,0003,00005,398
010046202,1,01,1,1,35,2,1,2,,2,2,1,2,,08,3,,4,1,01001,01,001,0003,00005,398
010046204,1,01,1,2,46,1,1,2,,1,2,2,2,,10,1,,4,1,01001,01,001,0003,00005,398
010046204,1,02,3,1,18,1,1,2,,1,2,2,1,,06,2,,9,2,01001,01,001,0003,00005,398
010046204,1,03,3,1,17,2,1,2,,1,2,2,1,,06,1,,9,2,01001,01,001,0003,00005,398
010046205,1,01,1,1,40,2,1,2,,1,2,2,2,,08,5,,8,1,01001,01,001,0003,00005,398
010046205,1,02,2,2,38,2,1,2,,1,2,2,2,,08,5,,8,2,01001,01,001,0003,00005,398
010046205,1,03,3,1,9,2,1,2,,1,1,2,1,,02,3,1,,2,01001,01,001,0003,00005,398
010046205,1,04,3,2,7,2,1,2,,1,1,2,1,,01,3,1,,2,01001,01,001,0003,00005,398
010047701,1,01,1,1,63,2,1,2,,2,2,2,2,,08,4,,8,2,01001,01,001,0003,00006,442
010047701,1,02,2,2,59,2,1,2,,2,2,2,2,,08,3,,8,1,01001,01,001,0003,00006,442
010047701,1,03,3,1,36,2,1,2,,2,2,2,2,,08,3,,3,2,01001,01,001,0003,00006,442
010047702,1,01,1,1,44,2,1,2,,2,2,2,2,,08,4,,6,2,01001,01,001,0003,00006,442
010047702,1,02,2,2,45,2,1,2,,2,2,2,2,,06,3,,6,2,01001,01,001,0003,00006,442
010047702,1,03,3,2,24,2,1,2,,2,2,2,2,09,08,4,,9,1,01001,01,001,0003,00006,442
010047702,1,04,3,1,19,2,1,2,,2,2,2,1,,08,1,,9,2,01001,01,001,0003,00006,442
010047702,1,05,3,2,16,2,1,2,,1,2,2,1,,03,3,,9,2,01001,01,001,0003,00006,442
010047703,1,01,1,2,53,2,1,2,,2,2,2,2,,08,4,,8,1,01001,01,001,0003,00006,442
010047703,1,02,3,1,25,2,1,2,,2,2,2,2,09,08,4,,9,2,01001,01,001,0003,00006,442
010047703,1,03,3,2,22,2,1,2,,2,2,2,1,,08,1,,9,2,01001,01,001,0003,00006,442
010047703,1,04,3,1,20,2,1,2,,1,2,2,1,,08,1,,9,2,01001,01,001,0003,00006,442
010047704,1,01,1,1,43,2,1,2,,2,2,1,2,,10,2,,6,1,01001,01,001,0003,00006,442
010047704,1,02,2,2,40,2,1,2,,2,2,1,2,,03,3,,6,2,01001,01,001,0003,00006,442
010047704,1,03,3,1,21,2,1,2,,2,2,1,2,99,06,3,,9,2,01001,01,001,0003,00006,442
010047704,1,04,3,2,13,2,1,2,,2,2,1,1,,03,1,,9,2,01001,01,001,0003,00006,442
010047705,1,01,1,1,45,2,1,2,,2,2,2,2,,08,5,,8,1,01001,01,001,0003,00006,442
010047705,1,02,2,2,41,2,2,2,,2,2,2,2,,08,5,,8,2,01001,01,001,0003,00006,442
010047705,1,03,3,2,7,2,1,2,,2,2,1,1,,01,3,1,,2,01001,01,001,0003,00006,442
010048001,1,01,1,1,43,2,1,1,1041,2,2,1,2,,10,2,,6,2,01001,01,001,0003,00007,555
010048001,1,02,2,2,32,2,1,2,,1,1,2,2,,08,4,,6,1,01001,01,001,0003,00007,555
010048001,1,03,3,1,9,2,1,2,,1,2,2,1,,02,3,1,,2,01001,01,001,0003,00007,555
010048001,1,04,3,2,3,2,1,2,,2,2,2,1,,01,1,,,2,01001,01,001,0003,00007,555
010048003,1,01,1,1,41,2,1,2,,1,2,2,2,,08,4,,6,2,01001,01,001,0003,00007,555
010048003,1,02,2,2,46,2,1,2,,2,2,2,2,,08,5,,6,1,01001,01,001,0003,00007,555
010048003,1,03,3,1,9,2,1,2,,1,2,2,1,,02,3,1,,2,01001,01,001,0003,00007,555
010048004,1,01,1,1,54,2,1,2,,2,2,2,2,,08,3,,8,2,01001,01,001,0003,00007,555
010048004,1,02,2,2,49,2,1,2,,1,2,2,2,,08,5,,8,2,01001,01,001,0003,00007,555
010048004,1,03,3,2,24,2,1,2,,1,2,2,2,09,08,3,,9,1,01001,01,001,0003,00007,555
010048801,1,01,1,1,32,2,1,2,,2,2,2,2,09,03,3,,1,1,01001,01,001,0001,00013,440
010048801,1,02,2,2,29,2,1,2,,2,2,2,2,04,03,3,,1,2,01001,01,001,0001,00013,440
010048801,1,03,3,2,3,2,1,2,,2,2,2,2,00,00,,,,2,01001,01,001,0001,00013,440
010048801,1,04,3,2,10,2,1,2,,2,2,2,1,,02,5,1,,2,01001,01,001,0001,00013,440
010048802,1,01,1,2,48,2,1,2,,2,2,2,2,,02,6,1,8,1,01001,01,001,0001,00013,440
010048802,1,02,2,1,51,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0001,00013,440
010048803,1,01,1,2,53,2,1,2,,2,2,2,2,,03,3,,9,2,01001,01,001,0001,00013,440
010048803,1,02,3,1,32,2,1,2,,2,2,2,2,,08,3,,9,2,01001,01,001,0001,00013,440
010048803,1,03,3,1,26,2,1,2,,2,2,2,2,04,08,4,,9,1,01001,01,001,0001,00013,440
010048804,1,01,1,1,32,2,1,2,,2,2,1,2,,03,3,,8,2,01001,01,001,0001,00013,440
010048804,1,02,6,2,57,2,1,2,,2,2,1,2,,05,3,,2,2,01001,01,001,0001,00013,440
010048804,1,03,2,2,29,2,1,2,,2,2,1,2,06,03,1,,8,2,01001,01,001,0001,00013,440
010048804,1,04,7,1,20,2,1,2,,2,2,1,2,04,03,3,,9,1,01001,01,001,0001,00013,440
010048804,1,05,3,1,11,2,1,2,,2,2,1,1,,02,5,1,,2,01001,01,001,0001,00013,440
010048804,1,06,3,1,4,2,1,2,,2,2,1,2,01,00,,,,2,01001,01,001,0001,00013,440
010049801,1,01,1,1,52,2,1,2,,2,2,2,2,,08,3,,8,1,01001,01,001,0002,00008,381
010049801,1,02,2,2,52,2,1,2,,2,2,2,2,,08,5,,8,2,01001,01,001,0002,00008,381
010049801,1,03,3,1,23,2,1,2,,2,2,2,1,,08,3,,9,2,01001,01,001,0002,00008,381
010049801,1,04,3,2,16,2,1,2,,2,2,2,1,,06,2,,9,2,01001,01,001,0002,00008,381
010049802,1,01,1,2,77,2,1,2,,2,2,2,2,,00,,2,5,2,01001,01,001,0002,00008,381
010049802,1,02,5,1,51,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0002,00008,381
010049802,1,03,3,2,52,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0002,00008,381
010049802,1,04,4,2,13,2,1,2,,2,2,2,1,,03,1,,9,2,01001,01,001,0002,00008,381
010049803,1,01,1,1,82,2,1,2,,2,2,2,2,,02,6,1,1,2,01001,01,001,0002,00008,381
010049803,1,02,2,2,64,2,1,2,,2,2,2,2,,02,5,1,1,1,01001,01,001,0002,00008,381
010049804,1,01,1,1,76,2,1,2,,2,2,2,1,,02,6,1,5,2,01001,01,001,0002,00008,381
010049804,1,02,3,1,55,2,1,2,,2,2,2,2,,08,5,,2,1,01001,01,001,0002,00008,381
010049805,1,01,1,1,58,2,1,2,,2,2,2,2,,02,6,1,1,2,01001,01,001,0002,00008,381
010049805,1,02,2,2,61,2,1,2,,2,2,2,2,,02,6,1,1,1,01001,01,001,0002,00008,381
010049805,1,03,7,2,21,2,1,2,,2,2,2,2,10,06,3,,9,2,01001,01,001,0002,00008,381
010050902,1,01,1,2,56,2,1,2,,1,2,2,2,,06,3,,4,1,01001,01,001,0003,00008,578
010050902,1,02,3,1,31,2,1,2,,1,2,2,2,,06,2,,9,2,01001,01,001,0003,00008,578
010050903,1,01,1,1,46,2,1,2,,2,2,2,2,,06,3,,8,1,01001,01,001,0003,00008,578
010050903,1,02,2,2,41,2,1,2,,2,2,2,2,,06,3,,8,2,01001,01,001,0003,00008,578
010050903,1,03,3,2,21,2,1,2,,2,2,2,2,09,06,3,,9,2,01001,01,001,0003,00008,578
010050903,1,04,3,1,10,2,1,2,,2,2,2,1,,02,3,1,,2,01001,01,001,0003,00008,578
010050903,1,05,3,2,6,2,1,2,,2,2,2,1,,01,3,1,,2,01001,01,001,0003,00008,578
010050903,1,06,4,1,0,2,,,,,,,,,,,,,2,01001,01,001,0003,00008,578
010050905,1,01,1,2,48,2,1,2,,2,2,2,2,,06,3,,4,1,01001,01,001,0003,00008,578
010050905,1,02,3,2,28,2,1,2,,2,2,1,2,09,09,1,,9,2,01001,01,001,0003,00008,578
010050905,1,03,3,2,17,2,1,2,,2,2,2,1,,06,2,,9,2,01001,01,001,0003,00008,578
010051001,1,01,1,1,22,2,1,2,,1,2,2,2,05,06,3,,9,2,01001,01,001,0001,00014,448
010051001,1,02,7,1,18,2,1,2,,2,2,2,1,,06,3,,9,1,01001,01,001,0001,00014,448
010051002,1,01,1,2,37,2,1,2,,2,2,2,2,,03,1,,3,1,01001,01,001,0001,00014,448
010051002,1,02,3,2,17,2,1,2,,2,2,2,1,,06,1,,9,2,01001,01,001,0001,00014,448
010051002,1,03,3,2,13,2,1,2,,2,2,2,1,,02,6,1,9,2,01001,01,001,0001,00014,448
010051002,1,04,3,1,2,2,,,,,,,,,,,,,2,01001,01,001,0001,00014,448
010051003,1,01,1,1,49,2,1,2,,2,2,2,2,,06,3,,9,1,01001,01,001,0001,00014,448
010051004,1,01,1,1,30,2,1,2,,2,2,2,2,04,03,3,,8,1,01001,01,001,0001,00014,448
010051004,1,02,2,2,28,2,1,2,,2,2,2,2,06,06,2,,8,2,01001,01,001,0001,00014,448
010051004,1,03,3,1,10,2,1,2,,2,2,2,1,,02,5,1,,2,01001,01,001,0001,00014,448
010051004,1,04,3,2,7,2,1,2,,2,2,2,1,,02,1,1,,2,01001,01,001,0001,00014,448
010051004,1,05,3,1,1,2,,,,,,,,,,,,,2,01001,01,001,0001,00014,448
010051005,1,01,1,1,55,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0001,00014,448
010051005,1,02,2,2,51,2,1,2,,2,2,2,2,,06,3,,8,2,01001,01,001,0001,00014,448
010051005,1,03,3,2,24,2,1,2,,2,2,2,2,09,08,4,,9,2,01001,01,001,0001,00014,448
010051301,1,01,1,1,53,2,1,2,,1,2,2,2,,08,3,,8,2,01001,01,001,0003,00009,379
010051301,1,02,2,2,48,2,1,2,,2,2,2,2,,06,3,,8,1,01001,01,001,0003,00009,379
010051301,1,03,3,1,24,2,1,2,,1,1,2,1,,08,4,,9,2,01001,01,001,0003,00009,379
010051301,1,04,3,1,18,2,1,2,,1,2,2,1,,08,1,,9,2,01001,01,001,0003,00009,379
010051302,1,01,1,1,52,2,2,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0003,00009,379
010051302,1,02,2,2,50,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0003,00009,379
010051302,1,03,3,2,26,2,1,2,,2,2,2,2,04,06,2,,9,2,01001,01,001,0003,00009,379
010051302,1,04,3,1,23,2,1,2,,2,2,2,2,04,06,3,,9,1,01001,01,001,0003,00009,379
010051302,1,05,3,1,21,2,1,2,,2,2,2,2,04,06,3,,9,2,01001,01,001,0003,00009,379
010051302,1,06,3,1,18,2,1,2,,2,2,2,2,04,06,3,,9,2,01001,01,001,0003,00009,379
010051303,1,01,1,1,50,2,1,2,,1,2,2,2,,08,2,,8,2,01001,01,001,0003,00009,379
010051303,1,02,2,2,44,2,1,2,,2,2,2,2,,08,4,,8,1,01001,01,001,0003,00009,379
010051303,1,03,3,1,10,2,1,2,,2,2,2,1,,02,5,1,,2,01001,01,001,0003,00009,379
010051303,1,04,3,2,9,2,1,2,,2,2,2,1,,02,4,1,,2,01001,01,001,0003,00009,379
010051303,1,05,3,1,8,2,1,2,,2,2,2,1,,02,2,1,,2,01001,01,001,0003,00009,379
010051304,1,01,1,1,39,2,1,2,,1,2,2,2,,08,4,,8,2,01001,01,001,0003,00009,379
010051304,1,02,2,2,25,2,1,2,,2,2,2,2,04,06,3,,8,1,01001,01,001,0003,00009,379
010051304,1,03,3,1,19,2,1,2,,1,2,2,1,,08,1,,9,2,01001,01,001,0003,00009,379
010051305,1,01,1,1,34,2,1,2,,1,2,2,2,,08,4,,8,1,01001,01,001,0003,00009,379
010051305,1,02,2,2,33,2,1,2,,1,2,2,2,,08,5,,8,2,01001,01,001,0003,00009,379
010051305,1,03,3,2,5,2,1,2,,2,2,2,1,,01,2,1,,2,01001,01,001,0003,00009,379
010051305,1,04,3,1,8,2,1,2,,1,2,2,1,,02,3,1,,2,01001,01,001,0003,00009,379
010052001,1,01,1,1,60,2,1,2,,2,2,2,2,,08,5,,8,2,01001,01,001,0003,00010,427
010052001,1,02,2,2,57,2,1,2,,2,2,2,2,,08,5,,8,1,01001,01,001,0003,00010,427
010052002,1,01,1,1,65,2,1,2,,2,2,2,2,,08,5,,8,2,01001,01,001,0003,00010,427
010052002,1,02,2,2,60,2,1,2,,2,2,2,2,,03,3,,8,1,01001,01,001,0003,00010,427
010052003,1,01,1,1,53,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0003,00010,427
010052003,1,02,2,2,53,2,1,2,,2,2,2,2,,03,3,,8,2,01001,01,001,0003,00010,427
010052003,1,03,3,2,19,2,1,2,,2,2,1,1,,08,1,,9,1,01001,01,001,0003,00010,427
