folioviv,foliohog,id_pobla,geo_p,anio_nac_p,nivel_p,grado_p,sinco_p,lengua_p,padre_muer,geo_m,anio_nac_m,nivel_m,grado_m,sinco_m,lengua_m,madre_muer,hijos_m,hijos_nac,sosten,calle_pav,agua_entub,techo_loza,banio_int,licuadora,microondas,tostador,estufa,refrigera,lavadora,radio,tocadiscos,television,video_dvd,compu,tv_paga,videojuego,tel_fijo,tel_movil,internet,camara,enciclope,automovil,otra_viv,local_com,tierras,tractor,anim_trab,ganado,terrenos,cuenta_ban,tc_banc,tc_depar,serv_domes,cvegeo,cve_ent,cve_mun,est_dis,upm,factor_per
216029702,1,01,70021074,1935,00,0,6121,2,2018,70021019,1943,00,0,1003,2,,7,6,02,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,2142
216029703,1,01,70021148,9999,06,2,8199,2,2002,70022999,9999,06,2,1003,2,2008,10,5,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029704,1,02,70020081,9999,00,0,6119,1,,70020081,9999,06,4,1003,1,,3,1,02,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,21019,21,019,0319,00001,4285
216029705,1,01,70021019,9999,06,6,9621,2,2015,70021019,9999,06,6,1003,2,2020,9,7,02,2,2,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,8569
216029706,1,02,70021040,1961,06,6,8342,2,,70021126,1961,09,3,1003,2,,5,1,02,2,2,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029709,1,01,70021140,1938,06,6,8342,2,2024,70021019,1940,06,3,1003,2,,5,4,02,2,2,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,,,1,2,1,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029710,1,01,70021019,1939,00,0,6111,2,,70021106,1942,00,0,1003,2,2000,6,0,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,1,2,2,2,2,21019,21,019,0319,00001,2142
216029711,1,01,70021106,1940,00,0,6111,2,2021,70029005,1940,06,6,1003,2,2015,8,6,02,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,,,2,2,1,2,2,1,2,1,1,2,2,2,2,2,21019,21,019,0319,00001,2142
216029712,1,02,70012001,1961,99,9,4111,2,2005,70021019,1974,09,3,9611,2,,2,1,01,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029714,1,01,70021148,1940,99,9,6111,2,,70021148,1940,99,9,9111,2,2023,9,3,03,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21019,21,019,0319,00001,4285
216029715,1,04,70021140,1952,12,1,3142,2,,70021140,1961,09,1,1003,2,,4,3,02,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029717,1,02,70021148,9999,99,9,9111,2,2006,70021148,1959,00,0,1003,2,,12,11,07,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21019,21,019,0319,00001,4285
216029718,1,01,70021148,9999,00,0,6119,2,2006,70021148,9999,00,0,1003,1,2019,10,3,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21019,21,019,0319,00001,6427
216029719,1,01,70021148,9999,99,9,6116,2,,70021148,1980,12,3,9611,2,,3,0,08,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,21019,21,019,0319,00001,4285
216029720,1,01,70021148,1957,09,3,6115,2,,70021999,9999,00,0,1003,2,,11,6,02,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,21019,21,019,0319,00001,8569
216118201,1,02,70013002,1962,00,0,6111,1,,70013002,1964,00,0,1003,1,,4,2,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,4307
216118202,1,01,70021071,1965,00,0,9512,1,,70021071,1967,06,6,9512,1,,9,2,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,4307
216118203,1,01,70021071,1945,00,0,7513,1,2021,70021109,1948,06,6,4211,2,2017,3,1,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,1,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,4307
216118204,1,01,70021071,9999,99,9,6111,1,,70021071,9999,99,9,1003,1,,5,1,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21071,21,071,0318,00002,4307
216118205,1,01,70021071,9999,00,0,7311,1,2005,,,,,,,1970,,,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,2154
216118206,1,02,70021071,1964,06,6,9521,1,,70021071,1969,00,0,9521,1,,6,1,03,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,21071,21,071,0318,00002,4307
216118207,1,02,70021071,9999,00,0,9111,1,2018,70021071,9999,00,0,1003,1,,9,3,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,1,2,2,2,2,21071,21,071,0318,00002,8615
216118208,1,02,70021071,1966,06,6,7311,1,,70021071,1967,06,6,1003,1,,9,6,02,2,2,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,21071,21,071,0318,00002,4307
216118209,1,01,70021071,9999,00,0,7311,1,,70021071,9999,00,0,1003,1,,10,3,02,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,21071,21,071,0318,00002,4307
216118210,1,01,70021071,9999,00,0,7311,1,2015,70021071,1959,00,0,6111,1,,7,0,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,1,2,2,2,2,2,21071,21,071,0318,00002,4307
216118211,1,06,70021071,1969,06,1,7311,1,2020,70021071,1971,00,0,1003,1,,6,3,02,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,21071,21,071,0318,00002,8615
216118212,1,06,70021071,1951,00,0,6111,1,2021,70021071,1951,00,0,1003,1,,11,9,02,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,21071,21,071,0318,00002,17230
216118213,1,03,,,,,,,,70021071,9999,00,0,1003,1,,6,0,11,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,2154
216118214,1,01,70013018,9999,00,0,9221,1,2011,70021071,1971,06,6,4211,1,2019,8,7,03,2,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,21071,21,071,0318,00002,2154
216118215,1,02,70021071,9999,00,0,6111,1,2021,70021071,9999,00,0,1003,1,1971,2,0,09,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21071,21,071,0318,00002,6461
216118216,1,01,70021071,9999,00,0,7311,1,,70021071,9999,00,0,1003,1,,6,4,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,21071,21,071,0318,00002,4307
216118217,1,01,70021071,1936,00,0,2644,1,2020,70021071,1934,00,0,1003,1,,8,5,02,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,1,2,2,2,2,21071,21,071,0318,00002,4307
216118219,1,01,70013002,9999,00,0,6111,1,,70021071,9999,00,0,1003,1,1978,9,1,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21071,21,071,0318,00002,6461
216118220,1,02,70021071,9999,99,9,9512,1,,70021071,9999,00,0,1003,1,2017,7,6,07,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21071,21,071,0318,00002,4307
216157101,1,01,70021093,1938,06,6,7121,2,2004,70021058,1941,99,9,1003,1,2018,9,2,07,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,,,1,2,1,1,2,1,2,2,2,2,1,2,2,2,21093,21,093,0319,00002,2190
216157102,1,02,,,,,,,,70021093,1955,99,9,1003,9,,7,0,09,2,1,1,2,1,2,2,1,2,2,9,1,1,2,2,2,2,2,,,2,2,2,2,2,1,2,1,9,2,2,2,2,2,21093,21,093,0319,00002,4380
216157103,1,02,70021093,1971,06,1,8341,2,,70021093,1969,09,1,1003,2,,6,3,02,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,21093,21,093,0319,00002,4380
216157105,1,02,,,,,,,2022,70021093,1945,06,4,1003,2,,3,2,07,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21093,21,093,0319,00002,2190
216157107,1,01,70021093,9999,06,6,6111,2,2000,70021093,9999,06,4,1003,2,2011,16,9,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21093,21,093,0319,00002,2190
216157108,1,01,70021093,9999,99,9,6111,2,2017,70021067,9999,06,6,1003,2,2023,7,3,02,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21093,21,093,0319,00002,4380
216157109,1,02,70030086,1957,06,3,6114,2,,70030086,1960,00,0,1003,2,,10,4,02,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,21093,21,093,0319,00002,4380
216157110,1,01,70021093,1943,00,0,8341,2,2021,70021093,1944,00,0,1003,2,2010,11,7,02,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,,,1,2,2,2,2,1,2,2,1,2,2,2,2,2,21093,21,093,0319,00002,2190
216157112,1,02,70030128,9999,99,9,7121,2,2005,70030128,9999,99,9,9611,2,2020,8,2,08,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21093,21,093,0319,00002,6570
216157113,1,01,70021115,1925,06,6,8341,2,2018,70021115,1928,06,3,6111,2,,7,2,03,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21093,21,093,0319,00002,2190
216157114,1,02,70021067,9999,09,3,7121,2,,70021067,1960,06,3,1003,2,,2,1,01,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,21093,21,093,0319,00002,4380
216157116,1,03,70021093,1977,06,6,9111,2,,70021093,1979,00,0,1003,2,,4,2,02,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21093,21,093,0319,00002,6570
216157117,1,02,70021093,1988,06,6,6111,2,,70021093,1985,06,4,1003,2,,6,2,02,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,21093,21,093,0319,00002,4380
216157118,1,01,70021093,1953,06,4,6111,2,,70021093,1959,06,6,1003,2,2018,5,1,02,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,21093,21,093,0319,00002,4380
216157119,1,01,70021093,1920,99,9,6112,2,1981,70021093,1930,00,0,1003,2,2023,14,12,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,1,2,2,1,2,1,2,1,2,2,2,2,21093,21,093,0319,00002,4380
216157120,1,02,70021114,1972,12,3,5312,2,,70021093,1983,12,3,5313,2,,3,2,01,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,21093,21,093,0319,00002,4380
216181902,1,02,70021110,9999,06,3,6111,2,,70013006,9999,06,3,1003,1,,8,2,02,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,,,2,2,1,2,2,1,2,1,1,2,2,2,2,2,21110,21,110,0319,00003,4426
216181903,1,02,70021063,9999,06,2,6111,2,2005,70021063,9999,00,0,1003,2,1996,10,7,02,2,2,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,21110,21,110,0319,00003,1475
216181904,1,03,70021110,1954,06,6,6111,2,,70021110,1954,06,6,1003,2,,6,4,02,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,21110,21,110,0319,00003,1475
216181905,1,01,70011999,1942,06,6,7121,2,2015,70011999,1944,00,0,1003,2,2015,14,4,02,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21110,21,110,0319,00003,1475
216181906,1,02,70021099,1943,00,0,7121,2,,70021157,1941,00,0,1003,2,,5,4,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,21110,21,110,0319,00003,4426
216181908,1,03,70021099,1972,06,6,7121,2,,70021063,1977,09,3,1003,2,,3,1,02,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,21110,21,110,0319,00003,4426
216181909,1,02,70007017,1965,06,6,8341,2,,70021110,1967,06,6,1003,2,,3,0,02,2,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,21110,21,110,0319,00003,2950
216181910,1,01,70021110,1978,00,0,8341,2,,70021099,1982,00,0,1003,2,,4,0,02,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,21110,21,110,0319,00003,2950
216181911,1,02,,,,,,,,70030030,1971,09,3,5114,2,,7,0,02,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21110,21,110,0319,00003,2950
216181913,1,01,70021110,1968,06,6,8341,2,,70021110,1973,06,6,1003,2,,5,0,02,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,2,21110,21,110,0319,00003,1475
216181914,1,02,70021099,1956,06,6,7512,2,,70021099,1957,09,3,1003,2,,2,0,02,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,21110,21,110,0319,00003,2950
216181915,1,01,70021099,1984,06,6,6111,2,,70021099,1987,06,3,1003,2,,3,0,02,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,21110,21,110,0319,00003,1475
216181916,1,01,70013999,1975,06,6,8341,2,,70021999,1975,09,3,1003,2,,4,0,02,2,2,1,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,21110,21,110,0319,00003,2950
216181917,1,02,70013003,1978,06,6,8341,2,,70021099,1975,12,3,1003,2,,2,0,02,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,21110,21,110,0319,00003,4426
216181918,1,01,70021099,1966,06,6,8341,2,,70015106,1967,06,6,1003,2,,3,1,02,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,21110,21,110,0319,00003,1475
216181920,1,01,70021099,1945,99,9,7512,2,1977,70021099,9999,99,9,9999,9,,6,3,07,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21110,21,110,0319,00003,4426
216188901,1,02,70021114,1975,09,3,7121,1,,70029008,1979,00,0,1003,2,,4,0,02,2,2,1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,21114,21,114,0318,00003,7235
216188905,1,01,70021114,9999,00,0,6111,1,2014,70021114,9999,00,0,1003,1,2012,4,3,02,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,1,2,2,2,2,21114,21,114,0318,00003,7235
216188906,1,02,70021114,1954,00,0,6111,1,,70021114,1955,00,0,1003,1,,6,5,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21114,21,114,0318,00003,7235
216188908,1,03,70021114,1959,00,0,9221,2,,70021114,1962,06,3,1003,2,,5,4,02,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,21114,21,114,0318,00003,10853
216188909,1,01,,,,,,,,70021114,1978,06,6,1003,1,,4,0,09,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21114,21,114,0318,00003,3618
216188910,1,02,70021114,9999,06,6,7121,1,,70021114,9999,00,0,1003,1,,5,0,02,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,21114,21,114,0318,00003,7235
216188911,1,01,70021114,1974,09,3,7121,2,,70021114,1974,06,6,1003,2,,5,0,02,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,21114,21,114,0318,00003,3618
216188912,1,01,70030124,1969,09,3,9601,2,,70007999,1976,06,4,1003,2,,6,2,02,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21114,21,114,0318,00003,7235
216188913,1,01,70021114,1955,00,0,6111,1,,70021114,1954,00,0,1003,1,,4,1,02,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,21114,21,114,0318,00003,3618
216188915,1,03,70021114,1955,00,0,6111,1,,70021114,1954,00,0,1003,1,,5,0,02,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,2,2,21114,21,114,0318,00003,7235
216188918,1,04,70021114,1975,06,3,7121,2,,70021114,1977,06,6,1003,2,,4,3,02,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,21114,21,114,0318,00003,14471
216188919,1,01,70021114,1975,06,3,7121,1,,70021114,1976,06,6,1003,2,,4,1,02,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,21114,21,114,0318,00003,7235
216188920,1,02,70021114,9999,12,3,9512,2,,70021114,9999,09,3,9512,2,,7,3,03,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,21114,21,114,0318,00003,7235
216245103,1,01,70021169,1930,00,0,6111,1,,70021169,1932,00,0,1003,1,,7,4,02,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21169,21,169,0318,00004,2346
216245104,1,01,70021169,1946,06,3,6111,1,2020,70021169,1949,00,0,1003,1,,8,2,02,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,1,1,1,2,2,2,2,2,21169,21,169,0318,00004,2346
216245105,1,03,70021169,1959,06,6,2655,1,,70021169,1965,06,3,1003,1,,4,3,02,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,21169,21,169,0318,00004,4693
216245106,1,02,70021169,1952,09,3,2172,1,2017,70021169,1957,06,6,7313,1,,9,5,01,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,21169,21,169,0318,00004,4693
216245109,1,03,70021169,1936,06,6,4111,1,2010,70021169,1953,06,6,1003,1,,7,5,07,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21169,21,169,0318,00004,4693
216245110,1,01,70021169,1971,09,3,9111,2,2017,70021169,1976,09,3,1003,2,,2,1,02,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,21169,21,169,0318,00004,2346
216245111,1,01,70021169,9999,00,0,2172,1,2021,70021037,9999,00,0,5111,1,2014,9,7,02,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21169,21,169,0318,00004,2346
216245112,1,02,70030181,1963,06,6,2172,2,2019,70021169,1966,00,0,1003,2,,2,1,02,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,21169,21,169,0318,00004,4693
216245114,1,01,70021169,1951,06,3,2172,1,,70021169,1951,06,3,7313,1,,10,6,02,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,21169,21,169,0318,00004,4693
216245115,1,01,70015104,9999,06,6,6111,2,2005,70015104,1943,00,0,1003,2,,5,2,02,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21169,21,169,0318,00004,2346
216245117,1,01,70021169,9999,99,9,6111,1,1989,70021169,1923,00,0,1003,1,,9,5,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21169,21,169,0318,00004,2346
216245118,1,04,70021169,1951,06,1,7121,1,,70021169,1955,00,0,1003,2,,8,5,02,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21169,21,169,0318,00004,4693
216245120,1,01,70021169,9999,99,9,9999,9,,,,,,,,1967,,,12,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21169,21,169,0318,00004,2346
216251002,1,02,70021172,1961,06,2,6119,1,,70021172,1962,06,2,1003,1,,7,3,03,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,21172,21,172,0319,00004,5669
216251003,1,01,70021172,1953,06,2,6112,2,,70021172,1953,00,0,1003,2,,7,5,02,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,3779
216251004,1,03,99999000,9999,99,9,2172,9,,70021172,9999,09,3,6111,2,,5,1,08,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,1890
216251005,1,02,70021172,1950,06,3,7121,2,,70021172,1954,06,3,1003,2,,7,5,02,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,3779
216251006,1,04,70021172,1974,06,4,6111,2,,70021172,1978,06,6,1003,1,,2,0,02,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,21172,21,172,0319,00004,7559
216251007,1,01,70022002,1940,99,9,6111,2,1998,70022002,1940,99,9,1003,2,2024,15,13,02,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,1890
216251008,1,01,70021172,1966,06,3,7121,1,,70021172,1970,06,3,1003,1,,7,3,02,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,21172,21,172,0319,00004,1890
216251009,1,03,70021172,9999,09,3,6111,1,,70021172,9999,06,6,1003,1,,5,2,02,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,5669
216251010,1,01,70021172,1942,06,2,6111,1,1997,70021172,1943,00,0,1003,1,,13,2,03,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,21172,21,172,0319,00004,3779
216251011,1,01,70021172,1933,06,5,8141,2,2012,70021172,1939,00,0,1003,2,,9,1,02,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,1890
216251012,1,01,70021172,1970,06,2,9221,1,,70021172,1973,00,0,1003,1,,4,1,02,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,21172,21,172,0319,00004,1890
