"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"ZAF","South Africa",0.395617766462035,0.393888951090713,0.390138625151323,0.38877351747235,0.388266742519622,0.394616415345493,0.395225987767846,0.395271843043917,0.395494775725707,0.398347466639287,0.399239959512835,0.396823337260211,0.389697216137553,0.378721084707089,0.380933605254779,0.379313858280349,0.376450130323826,0.375618767375764,0.378982591095244,0.377772228336131,0.369334760258227,0.382925716017506,0.368981745445587,0.364295123029263,0.363057583429471,0.361659455127942,0.365190683149098,0.314760127855354,0.314625906419348,0.3155681163869
"ESP","Spain",0.537939728618846,0.541956444414043,0.545560295276845,0.549963617429839,0.556056151087289,0.564085845187336,0.562610194027283,0.566092661649237,0.569071602862108,0.561924594567257,0.569529658290883,0.565297388683058,0.561745844429307,0.5586014182113,0.54679047071763,0.542725579417329,0.548774706196223,0.551706032020145,0.538398999696294,0.536664441872771,0.54391461738302,0.55146320913966,0.554960124360933,0.55153646632522,0.549641298129871,0.545417692145919,0.547874747515638,0.564020864746354,0.56034347898663,0.557203675832471
"LKA","Sri Lanka",0.373858514173061,0.372218740037023,0.373379783821552,0.373326597835407,0.370906221342464,0.366122830564423,0.375162138706529,0.383283319260937,0.379081368089795,0.380710492174265,0.373140711843675,0.363764373367733,0.359492734304851,0.355088023641463,0.358593997591891,0.358144611074211,0.356930490831376,0.354043913209171,0.360213605755827,0.365772295475312,0.386939122610164,0.3950498574943,0.394377604049977,0.395730132356509,0.408264914072907,0.405760840595572,0.398596440323774,0.336953530984483,0.338179332798886,0.34575800171573
"SDN","Sudan",0.253309113609493,0.253319097268228,0.25598241274271,0.258661254745944,0.258779444752569,0.259037584234424,0.265428334139823,0.271749713663938,0.263330213653193,0.277466624103903,0.268608742947688,0.273338628031263,0.269217492223993,0.265058266798332,0.264932961478411,0.259526033741044,0.258218021053586,0.251726022127494,0.250125544538313,0.245452449866652,0.245663532735396,0.248270053245767,0.249788954425836,0.251885551460763,0.248764304410944,0.251217589562818,0.247298764225865,0.210949506873831,0.200720898557099,0.194184515480098
"SUR","Suriname",0.349674790821393,0.349771654739215,0.351825933096176,0.353760775626107,0.353948885048363,0.354381337223407,0.355399689232517,0.356287257213118,0.356518332084528,0.351088137751518,0.359519228694145,0.351685906903846,0.347384967183005,0.348533253923903,0.344000411381005,0.334124282945814,0.335285459792765,0.332840210015001,0.328163632960199,0.32294925036734,0.329596468287901,0.326575118580096,0.332861312138625,0.327905059313787,0.329095169732376,0.332254182768573,0.337770837240451,0.370927546228846,0.372739125560924,0.37008197956357
"SWZ","Swaziland",0.359281572794562,0.359309906566492,0.358269588909133,0.357263889016448,0.355687766738806,0.354274498062627,0.352397493256654,0.350520236900347,0.351309453753197,0.335650497912673,0.332982963066746,0.349559234895763,0.341864574177557,0.341940495155746,0.338204873743098,0.327600421745511,0.323027927060215,0.322336095797527,0.322286125101967,0.318537432869641,0.317826690742197,0.316549839172214,0.32527720739458,0.314602455320865,0.313483128446465,0.315457800126938,0.307355103323822,0.310096966433254,0.306209131022639,0.301038447981803
"SWE","Sweden",0.749048447256799,0.750077588172208,0.752724020503416,0.754355284020114,0.758770563218241,0.762408757489639,0.766592925026673,0.775465564907849,0.778901170020475,0.776320852575103,0.777082978972883,0.778257590977802,0.776041901477147,0.772150978311413,0.767204432637672,0.766195647511945,0.774879140551938,0.768972102905654,0.759224267410136,0.750607578378407,0.756296242042492,0.760635000727061,0.757059742926484,0.749501044509692,0.746619111533804,0.742076824752514,0.743267105688104,0.687224238174309,0.682615028637045,0.681406434070363
"CHE","Switzerland",0.725022072004835,0.725449660298571,0.729717192386701,0.734066019302497,0.739997721897915,0.746655348617695,0.749407388889356,0.752447251980895,0.749472556481137,0.74597780742617,0.750458669688844,0.756532774082642,0.759544484951411,0.756427359041784,0.74677714209332,0.744544161226603,0.742534672290204,0.73864412062466,0.737232386787993,0.733668053494621,0.732545707237039,0.730231101360315,0.721347074915552,0.716811383538573,0.718227308847559,0.710688621271589,0.705018732193104,0.676779561288728,0.677152797195345,0.673899271656072
"SYR","Syrian Arab Republic",0.349338746411878,0.348646855609682,0.34753800146955,0.344623981001232,0.34140177718398,0.341176225514831,0.347742916903455,0.35598919746883,0.35138330088673,0.345209877735887,0.339839423559361,0.328099021892394,0.32772123959921,0.321472148944026,0.341258047399525,0.332249135967653,0.309275611674408,0.287672893625111,0.278124813540393,0.261921627655785,0.259667079668539,0.250366169577485,0.236597534626456,0.236217874097185,0.230987889182178,0.229868585207776,0.225672648062127,0.278887874455284,0.279169033040931,0.280903243327103
"TJK","Tajikistan",0.230527198316139,0.229642007697012,0.234114265977252,0.240003335416763,0.245284459345075,0.251085278247319,0.261960177927827,0.268058992286452,0.269276092903871,0.272918064882075,0.270766377256843,0.273179781728768,0.277319736735236,0.273340043729252,0.270327330539245,0.271509303248701,0.280722311333267,0.273749791812549,0.269549330873292,0.277061779873357,0.286774916751362,0.295524243593781,0.302417184332754,0.314910734645204,0.311703590557677,0.320113570338288,0.32148487092846,0.312868979313171,0.314928240781203,0.315609639016942
"TZA","Tanzania, United Republic of",0.320576929650857,0.320606715322176,0.32129090283839,0.321885855644914,0.319265612332739,0.316623461953416,0.316071859381412,0.315537311320828,0.311653510621186,0.320598569065222,0.321972565889459,0.330022831526083,0.324011366323039,0.318742149298903,0.320492835800032,0.313270745510242,0.316098582836396,0.313688538112699,0.303290240853101,0.302371831747297,0.302676705587623,0.30434560881455,0.299760800217725,0.295187380259353,0.295484632873727,0.295326120203693,0.294464600375858,0.338250183247508,0.343650783445822,0.33630020822472
"THA","Thailand",0.454343732406273,0.455430304805209,0.457419493898545,0.461348104664657,0.469234487779803,0.47429218870344,0.466908752742113,0.459315450567053,0.44892357890971,0.447052707023039,0.445959654686079,0.433609906108243,0.433145186378856,0.433807596831135,0.452603069843118,0.445822376888745,0.44989540997657,0.447627945012192,0.450614818332362,0.448282558811082,0.444682826873586,0.452216185177393,0.455867156125291,0.467924237140749,0.478607566291769,0.486951368443224,0.489115379236261,0.353626796656159,0.356500620260387,0.350774699521965
"TLS","Timor-Leste",0.38478684015765,0.38478684015765,0.38478684015765,0.38478684015765,0.38478684015765,0.38478684015765,0.372331807289007,0.359876774420364,0.374678186659421,0.374996298866162,0.367285355920197,0.333922393313709,0.328429391476483,0.344892660772674,0.354908465133346,0.376240021976199,0.381556615269044,0.382487617035107,0.375301849136113,0.38409193442518,0.395701253168289,0.40019340942511,0.391332256547078,0.394256426606552,0.404867820685502,0.393635850386555,0.399299616680039,0.29161617768455,0.293453730779183,0.286198038054137
"TGO","Togo",0.308458106648045,0.308455876222564,0.306230333685563,0.303992603866432,0.304811117059979,0.305622996433254,0.304745731644683,0.303880651881525,0.297405022767313,0.294525014250776,0.272318410759625,0.279591882429663,0.283788891981556,0.280295210053026,0.275799586854217,0.284782130798894,0.282600013491322,0.275281445962695,0.272903669278708,0.284500234781838,0.296862361262473,0.310628558414144,0.30690293116881,0.309141885510978,0.325669625289988,0.355451491544159,0.357691542566094,0.349988996529453,0.350081094350649,0.353562352122858
"TON","Tonga",0.429420504425195,0.429692070984867,0.429528799764165,0.429700307429254,0.429805423345877,0.432347618398873,0.43213733958649,0.434118421939358,0.420041603618716,0.423250143153867,0.403466084845678,0.397003802029514,0.398284121957867,0.401891988800408,0.411111849265359,0.430053575020463,0.432658222883075,0.430182269385535,0.427834292049002,0.418917453265369,0.418940535710304,0.417868893081281,0.425136549502198,0.429156316146853,0.424372880061018,0.436130670915554,0.44641766302849,0.343802389547421,0.350939534179463,0.353345544228539
"TTO","Trinidad and Tobago",0.39820134792525,0.392162966053464,0.396359386141133,0.396261783240705,0.389638563452027,0.383324147334774,0.382885270308355,0.383184695169716,0.380544407776998,0.383737092707399,0.385781211565296,0.376038885072518,0.378134284327613,0.374404495078931,0.371795164901745,0.36866465708078,0.372047903173152,0.370081819550826,0.369666158777839,0.365955293663873,0.369615509075341,0.362047551854236,0.364055248783134,0.357253670395181,0.353564443439479,0.351391962673729,0.356135054524698,0.331024286557458,0.328783965165423,0.32744199473545
"TUN","Tunisia",0.422050109414934,0.42350726017077,0.426236212407048,0.429380995349439,0.432669633346204,0.434172049507931,0.436080565103859,0.439330833474252,0.440626713183943,0.442973718544984,0.441786370417109,0.456456259108844,0.451392203964347,0.449272207664311,0.452964930292936,0.446040260233419,0.454304971750536,0.446650963670439,0.436985007175969,0.441199597701567,0.437005196555694,0.433545195757039,0.437666579411,0.440891942850832,0.447079345716519,0.453884631055962,0.447442830376676,0.344538333324615,0.342456297673215,0.340483234198013
"TUR","Turkey",0.378831110297012,0.380047997427382,0.379449505840186,0.377535601645483,0.386743965316697,0.395972937794579,0.395575071738533,0.396001837764923,0.401451377088132,0.403345924206241,0.420750682929256,0.42875214784992,0.430994502628379,0.436506741553514,0.440603467062165,0.44555888135377,0.444040624368714,0.448320191731086,0.454980871105588,0.458323183528533,0.459734690989564,0.441631255529033,0.456300892116015,0.458596981000902,0.475234514082177,0.478953594746543,0.483927337727343,0.485608447793067,0.475925446357307,0.471959733205169
"TKM","Turkmenistan",0.24693625405889,0.246983951427312,0.24905201064434,0.251536502011694,0.249739652326056,0.247673104292909,0.251150565655562,0.254524190190675,0.253735229550467,0.234925876639053,0.221050460306175,0.215956490479011,0.23038037549481,0.237942076582048,0.238134695285294,0.241359398808337,0.239712896530191,0.241530676373971,0.241867293872374,0.239470056206295,0.238305374440935,0.234583908354131,0.236656467083627,0.240485781240599,0.240510550393453,0.245667360612512,0.244092052022586,0.230869747308327,0.232075917026873,0.235173798669
"TUV","Tuvalu",0.399805361357903,0.399792203463166,0.39952130748931,0.399559622041771,0.399471414689914,0.39938496374605,0.399853778816631,0.400481008010075,0.400782121403849,0.396112012264566,0.406716050832169,0.398605187769857,0.395505241759316,0.387674417192251,0.393514247517406,0.3966498600863,0.401014361649887,0.38595998202398,0.38739023745502,0.406579370427388,0.410273834166446,0.413108339311611,0.409135415078002,0.414223161075284,0.4227114181156,0.419575785099016,0.423624676970973,0.430886345138112,0.433493558117091,0.449793463308838
"UGA","Uganda",0.309265862417081,0.309385951408605,0.304046498101666,0.298719531526812,0.290996574990241,0.286077020610646,0.286103870550936,0.286367205946208,0.288217557796118,0.30325043064519,0.300286310408115,0.302951480911822,0.300882044695673,0.300061979703657,0.293453411101276,0.294323913125908,0.294074902657473,0.277248716738627,0.265037108930618,0.264727117076106,0.268404788520473,0.273096539677845,0.278092186194893,0.273509072684131,0.267882485075132,0.266921215178889,0.265652958007456,0.257471570602207,0.257428141038504,0.25509320486508
"UKR","Ukraine",0.309268490547164,0.30600654898571,0.313262078590324,0.317328609733357,0.321741097170159,0.324079728095307,0.342357287719161,0.302173985784416,0.306373038475464,0.334864554627494,0.338497918021338,0.339225880969021,0.344178967069341,0.336491004401648,0.326963157836709,0.33186745462978,0.334207890740144,0.33154030745666,0.338826897751646,0.359791295989555,0.370704555025586,0.388186567142004,0.395660595851917,0.407318726130778,0.418678158598027,0.412880845228297,0.409711627144591,0.438017501743165,0.44841622636598,0.455330649320028
"ARE","United Arab Emirates",0.511643488046365,0.511944158819212,0.511783117005059,0.511801406847268,0.515249308754145,0.519043050058519,0.53056745605904,0.541897396983968,0.541435626180959,0.52162573054109,0.522556854071542,0.52795831268435,0.529434545559246,0.529062714703619,0.530063332605713,0.542793225658937,0.559201898489044,0.556191213732817,0.573649366631121,0.580329200988748,0.580331716970907,0.584634192944905,0.591494816724357,0.593921511365137,0.598444364511704,0.596681904627593,0.59855757891634,0.482478462114322,0.482342133573333,0.490174111754568
"GBR","United Kingdom",0.700042066534105,0.700661975098773,0.703818494553574,0.70783968736959,0.710013532978429,0.712273642316977,0.708746224251424,0.710953986819961,0.711677304389047,0.709207666312438,0.708583582606109,0.709581221768041,0.703004855624264,0.694078377768111,0.683343747117617,0.699357851949472,0.696263967848314,0.696948006544907,0.695524092291973,0.70555932217479,0.714297315331749,0.716541635660217,0.713614140480674,0.704791050026618,0.708610298112141,0.701467908015661,0.69978076622328,0.66060021186226,0.655938510722962,0.653486991996167
"USA","United States",0.720721636246277,0.722061197997438,0.722862966145516,0.724731985948167,0.730114857888982,0.736437973734265,0.735544866290079,0.735441892434587,0.727849196831963,0.72712448247877,0.731036510027266,0.731341402771166,0.726846123745864,0.728174917165264,0.722279194551456,0.721982977386824,0.718379428648811,0.718129832924373,0.708026777303339,0.681248041210182,0.680606195918909,0.678630211538456,0.675335019514328,0.671941691973989,0.661579631855819,0.656084557835219,0.658753893855164,0.635620864317027,0.633232725712705,0.63182182794691
"URY","Uruguay",0.432364999379273,0.43098505460386,0.437596107307315,0.441224231671639,0.440228957179419,0.441617395574869,0.443903121236522,0.443042116815519,0.442976036800069,0.432996916300827,0.440882485690389,0.452467272320905,0.459411027791326,0.457100243822412,0.465730378768204,0.466303637071369,0.465471805835604,0.485534736592046,0.494273491859357,0.499831485285901,0.498321502330719,0.50069747611291,0.500374510223341,0.504846160612538,0.507319471248818,0.51067325572318,0.520466547912353,0.489339404673484,0.487598922063638,0.487580642876365
"UZB","Uzbekistan",0.26442159176206,0.26191506050489,0.258060313192434,0.254365091899475,0.257111978191241,0.259024153398022,0.273070046927247,0.2851020684025,0.279553297396049,0.269941509415797,0.250903962279076,0.256176636771596,0.26506510409693,0.267431662660396,0.262875215753468,0.263641140209983,0.260423940772777,0.268603715233072,0.27895285292006,0.297701956129611,0.305461224143263,0.317005251039256,0.321474865857607,0.356799635945168,0.366468370266349,0.371704371210135,0.391073216624857,0.421364756860029,0.430366232724334,0.442240630672812
"VUT","Vanuatu",0.410302267826008,0.410325447529305,0.410145963943112,0.40999035320302,0.414839655444813,0.42031350054306,0.420609218239532,0.421977049295098,0.417413737471787,0.403369052964592,0.416932122358297,0.404850798283023,0.399065023208943,0.390919883061435,0.399057927701888,0.396013226665046,0.396435392738121,0.39049212319731,0.387585979882986,0.389785958671434,0.368145899635873,0.365239190061919,0.373512321060751,0.367734268565242,0.367203560651475,0.365633437966162,0.366824302109714,0.27595232857711,0.273713168164773,0.300711442122575
"VEN","Venezuela, Bolivarian Republic o",0.282908732160241,0.282209782302811,0.281614671480439,0.279986519720081,0.2796676518823,0.279138311203946,0.27058479994082,0.256701032601821,0.252706438418677,0.256857050058626,0.257674098320822,0.258334275175918,0.246765585638347,0.245457260814961,0.239183812283181,0.233706892667178,0.237352732263372,0.229919138019118,0.219212345479014,0.204434788644348,0.201529741159575,0.196055747785175,0.186782465343772,0.173484216051108,0.174636935490689,0.174551407149297,0.178190729551463,0.242251179783761,0.246324410961853,0.232023543075541
"VNM","Viet Nam",0.379378761390422,0.380132682041981,0.380277100238982,0.38043009188491,0.381344743312919,0.381203006403827,0.377942955842366,0.374748365143569,0.37497337047838,0.37675594656585,0.389562656414042,0.392680515179161,0.391697365474354,0.38813059593815,0.384735951522375,0.375873899799556,0.384983022555873,0.375104414836409,0.37685710313699,0.378843326763942,0.386368290667024,0.407025252299398,0.407681569051473,0.411905968894887,0.424835171491777,0.43530276654967,0.43833207444232,0.421028287539182,0.414676678333398,0.416940492457566
"YEM","Yemen",0.322081308550142,0.322087952626713,0.320494662652699,0.32017136919841,0.319806560625981,0.318134427696577,0.313529858675005,0.309150096392968,0.311117583181165,0.318892403360977,0.321795860620877,0.330008825655326,0.325669402575875,0.31547009316667,0.335450885214222,0.328093214680817,0.316043041055156,0.316372607004768,0.288790138589236,0.279678160870466,0.269191077368216,0.260710722880167,0.254882852924268,0.24651818294851,0.245285025780438,0.244014671057338,0.243204968232048,0.257320754643518,0.25914861340959,0.256055770638161
"ZMB","Zambia",0.337732381672227,0.337816794207535,0.338528600028024,0.339246378038219,0.341459861541847,0.343779357195601,0.34309435628196,0.342315325522097,0.348867098784372,0.336846577818559,0.340291478813779,0.342154941186263,0.341315601248077,0.340498810907815,0.342017622052995,0.333540460972767,0.33936814017547,0.333666647110885,0.328157515960866,0.329664637249612,0.322330661120821,0.314969806427355,0.314570235725041,0.314171790568422,0.307102053938141,0.303534523981848,0.307363274146416,0.274846800517964,0.275003901055359,0.274176097568187
"ZWE","Zimbabwe",0.285374731415527,0.284063790979794,0.278396250120754,0.272724648646265,0.252760953197906,0.232825377309622,0.226349950487875,0.219880117844947,0.219400531043376,0.226948207868529,0.216905072158295,0.21613957771539,0.208326913191945,0.183132293960875,0.177150910796506,0.182342427115774,0.181104628691988,0.18666563438202,0.184399041015977,0.183183063946567,0.199604721909045,0.195844903238568,0.199787052735122,0.202159839262041,0.200751449288024,0.205924063517035,0.206444287635308,0.218456300078374,0.218540985344262,0.219534781281216
